"","season","team","next_ranking","mean_epa","success_rate","pass_epa","pass_sr","rush_epa","rush_sr","ed_epa","ed_sr","ld_epa","ld_sr","ypa","plays_off","exp_play","to_rate","mean_epa_diff","success_rate_diff","pass_epa_diff","pass_sr_diff","rush_epa_diff","rush_sr_diff","ed_epa_diff","ed_sr_diff","led_epa_diff","ld_sr_diff","ypa_diff","exp_play_diff","to_rate_diff","mean_epa_allowed","success_rate_allowed","pass_epa_allowed","pass_sr_allowed","rush_epa_allowed","rush_sr_allowed","ed_epa_allowed","ed_sr_allowed","ld_epa_allowed","ld_sr_allowed","ypa_allowed","plays_def","exp_play_allowed","to_forced_rate","mean_epa_allowed_diff","success_rate_allowed_diff","pass_epa_allowed_diff","pass_sr_allowed_diff","rush_epa_allowed_diff","rush_sr_allowed_diff","ed_epa_allowed_diff","ed_sr_allowed_diff","ld_epa_allowed_diff","ld_sr_allowed_diff","ypa_allowed_diff","exp_play_allowed_diff","to_forced_rate_diff","tot_plays","off_sos","def_sos","mean_epa_season","mean_epa_allowed_season","adj_mean_epa","adj_mean_epa_allowed","ranking","off_sos_wk","def_sos_wk","mean_epa_season_wk","mean_epa_allowed_season_wk","mean_epa_wk","success_rate_wk","ypa_wk","pass_epa_wk","pass_sr_wk","rush_epa_wk","rush_sr_wk","ed_epa_wk","ed_sr_wk","ld_epa_wk","ld_sr_wk","exp_play_wk","to_rate_wk","mean_epa_allowed_wk","success_rate_allowed_wk","ypa_allowed_wk","pass_epa_allowed_wk","pass_sr_allowed_wk","rush_epa_allowed_wk","rush_sr_allowed_wk","ed_epa_allowed_wk","ed_sr_allowed_wk","ld_epa_allowed_wk","ld_sr_allowed_wk","exp_play_allowed_wk","to_forced_rate_wk","adj_mean_epa_wk","adj_mean_epa_allowed_wk","raw_ranking_wk","ranking_wk","draft_value_added","dv_off","dv_def","dv_qb","dv_t1","dv_t2","dv_t3","dv_t4","avg_to_epa","tot_to_epa","fum_lost_rate","ints","fumbles","sacks","tos","sacks_pct","avg_to_forced_epa","tot_to_forced_epa","fum_lost_rate_forced","ints_forced","fumbles_forced","sacks_forced","tos_forced","sacks_forced_pct","net_tos","net_to_epa_tot","net_to_epa_avg","value_added","va_off","va_def","value_lost","vl_off","vl_def","net_value","net_value_off","net_value_def","tot_injured_value_lost","tot_injured_value_lost_off","tot_injured_value_lost_def"
"1",2024,"LA",7.79344940185547,0.0339705144680813,0.473880597014925,0.107591779377628,0.5,-0.0709647726201865,0.436651583710407,0.0645689928668449,0.47841726618705,-0.0583168741075448,0.465811965811966,5.2714552238806,1072,0.0792910447761194,0.0447761194029851,0.0513018859531213,-0.00629631693319221,0.0830129084903851,-0.0158730158730159,0.0174877997998841,0.0114380762675318,0.0291927629052015,-0.0134631317315659,0.13102005868535,0.018859649122807,0.463824037443584,0.00951412492338552,-0.00947233520922717,0.049738395842617,0.455040871934605,0.120100883191105,0.484662576687117,-0.0524360846723365,0.412026726057906,0.0384107644223373,0.449477351916376,0.0906903598953316,0.474789915966387,5.46321525885559,1101,0.0899182561307902,0.0517711171662125,0.0438745763547436,0.009552495697074,0.0479821616699117,0.0160637973137973,0.00788852506289044,-0.0125734943588113,-0.00333597429338897,-0.00217191636501157,0.210570499253232,0.0486215538847117,-0.186323315238978,-0.0118164967562558,-0.025797696279624,2173,-0.00734394931774003,0.0295987077035099,0.0137468088645295,0.0128735054844078,0.0541879692702292,0.0338864970036366,0.630802535421473,0.00194053315179408,0.00833150889816433,0.0153395317206857,0.0156560261546922,0.125064024812846,0.515328467153285,5.78832116788321,0.23415632735573,0.538834951456311,-0.0395734427610315,0.47985347985348,0.113108310052847,0.523191094619666,0.169201903276129,0.486301369863014,0.106569343065693,0.0306569343065693,-0.133970873678289,0.422666666666667,4.56666666666667,-0.13018865057137,0.446088794926004,-0.14042932685364,0.382671480144404,-0.115816066813883,0.427549194991055,-0.179063354019871,0.412698412698413,0.0666666666666667,0.0666666666666667,0.138779517815744,-0.126962850855767,1.50707016935136,1.68329246702973,3444,1865,1579,0,1188,218,2038,0,-2.42401438358474,-130.896776713576,0.583333333333333,9,12,33,54,0.611111111111111,-2.41346601968642,-171.356087397736,0.5,14,12,45,71,0.633802816901408,-17,40.4593106841597,0.323674485473277,45.654892,33.63,12.024892,66.703833,42.774833,23.929,-21.048941,-9.144833,-11.904108,45.4873781469298,36.6255484035088,8.79731148026316
"2",2024,"KC",7.7704644203186,0.0692216242658024,0.476744186046512,0.140110609059715,0.497913769123783,-0.0585206816660855,0.43859649122807,0.0116944605620315,0.459396751740139,0.272453350097228,0.539370078740158,5.01073345259392,1118,0.0581395348837209,0.0527728085867621,-0.00970823054418504,-0.0652212193880328,0.00232759044489997,-0.0600231550291784,-0.0921501223444002,-0.0949425287356322,0.0593230790769065,-0.048535745047373,-0.280438920681213,-0.133808095952024,-0.372725613680095,-0.00070756906802588,-0.00405651587868232,0.00574733229934577,0.435393258426966,0.0705767635526589,0.462536023054755,-0.114551131042364,0.385026737967914,-0.00329595517376112,0.423832923832924,0.0348602336285713,0.476,5.11142322097378,1068,0.0767790262172285,0.0580524344569288,0.0884734079213346,0.00111482720178374,0.0860674908584056,-0.0316238244514107,0.103415694250088,0.0667247386759582,0.00788715372153729,-0.0199844024176253,0.336281407452658,0.0687564499484004,0.445325688803949,0.0456760630673674,0.00392843871104741,2186,-0.00714037851444338,0.0243919829135221,0.0137468088645295,0.0128735054844078,0.0892355082646536,-0.00489784174964677,4.16236185270815,0.0143275469927603,0.0348155478236628,0.0153395317206857,0.0156560261546922,0.14543240554523,0.486737400530504,5.5079575596817,0.233790708426201,0.516898608349901,-0.031636225327792,0.426294820717131,0.0903373534847379,0.478485370051635,0.329476655332179,0.511764705882353,0.0782493368700265,0.0477453580901857,0.000973557363694997,0.449675324675325,5.24675324675325,0.0240008045393816,0.466494845360825,-0.0382131615142277,0.421052631578947,0.0152880705613845,0.448051948051948,-0.0419699822293734,0.454545454545455,0.0795454545454545,0.051948051948052,0.146760884707162,-0.0185024587392822,0.931609666896325,1.11753221508046,4982,2015,2967,0,3021,1271,690,0,-2.21944281988839,-155.360997392187,0.5,13,8,50,70,0.714285714285714,-2.10942738730876,-151.878771886231,0.3125,14,16,42,72,0.583333333333333,-2,-3.48222550595617,-0.0245227148306772,36.1435,19.825,16.3185,67.408667,34.085,32.068667,-31.265167,-14.26,-15.750167,41.5898186562715,22.5968500888889,16.8826202401099
"3",2024,"IND",7.09704494476318,-0.0473069610959294,0.405027932960894,-0.0281396162539506,0.41887417218543,-0.0719390382971107,0.387234042553191,-0.0601513625619546,0.401719901719902,0.00349228591530547,0.419607843137255,5.31284916201117,1074,0.102420856610801,0.0614525139664804,-0.0110857311702148,0.0427406153760786,-0.0807342374716764,0.0478295289616044,0.0858287203952281,0.0417640186915888,-0.0854341334091432,0.0447092630155511,0.229811747522052,0.0384615384615384,-0.0654218572260916,-0.0317051854729073,-0.00486918403018616,0.0061829808294839,0.433597185576077,0.102745650020353,0.482115085536547,-0.119504865910857,0.370445344129555,-0.0122921843582385,0.416953035509737,0.0636916067485152,0.486486486486487,5.41952506596306,1137,0.0967458223394899,0.0571679859278804,0.0609791848596145,0.0128192279022569,0.0419942731816288,0.0240530450338337,0.0627922285227713,-0.0139877796293491,0.0932679086616194,0.0149484536082474,-0.0870552824579454,-0.0147946859903382,-0.125633444623316,-0.0140782871782665,0.00382102566351171,2211,0.00586438803756994,-0.00992513713854286,0.0137468088645295,0.0128735054844078,-0.0402978436490915,0.0298549268325563,-3.62060753801062,0.0146113332423271,-0.0191345598283172,0.0153395317206857,0.0156560261546922,0.163766591060755,0.498559077809798,6.10662824207493,0.156981993364025,0.504761904761905,0.174166339355011,0.489051094890511,0.14396959941927,0.503717472118959,0.25423066918521,0.48993288590604,0.0965417867435159,0.0432276657060519,-0.0140186116850713,0.462151394422311,5.0199203187251,0.0229582415499328,0.475247524752475,-0.0893142200869949,0.435483870967742,-0.00595127924006674,0.450171821305842,-0.0610200600067847,0.494047619047619,0.0770252324037185,0.0624169986719788,0.16481128397312,0.0204554798639316,1.12707213199751,1.01816505450587,5440,3009,2431,344,1957,1019,2120,0,-2.77072440536038,-160.702015510902,0.583333333333333,19,12,27,58,0.46551724137931,-2.55634054167187,-163.605794666999,0.529411764705882,16,17,31,64,0.484375,-6,2.9037791560975,0.0238014684926025,45.852,17.9205,26.6765,76.902833,40.3705,32.207333,-31.050833,-22.45,-5.530833,57.8956576908497,28.7683388705882,28.7163652908497
"4",2024,"GB",6.70861673355103,0.0806297543940329,0.448501872659176,0.185950979238622,0.477477477477477,-0.0333142607887097,0.417153996101364,0.0812319760167142,0.448931116389549,0.0790784267579721,0.445454545454545,5.91760299625468,1068,0.117041198501873,0.0402621722846442,0.0543249519761479,0.055005110152169,0.0900185266276012,0.0351211579985605,0.0415444477178016,0.0831275720164609,0.0754953625961891,0.0682471920372569,-0.00681568353404265,0.014583857178778,-0.0863331819214173,-0.00648705428117193,-0.0157846922552805,-0.0676819351090381,0.445065176908752,-0.0244486451792279,0.487444608567208,-0.141407217936447,0.3727959697733,-0.038690362156261,0.449328449328449,-0.154306418149714,0.439516129032258,4.98975791433892,1074,0.0819366852886406,0.0716945996275605,-0.0307635185934076,-0.0380846518575125,-0.0332416797558228,-0.0427990434797787,-0.0438932675243874,-0.0470742492801316,-0.161567967377663,-0.0642141950319783,0.407695171396974,0.0442708333333333,-0.360848950101603,-0.0268509995310627,-0.00717300310888029,2142,-0.0091325213291035,0.0164121921285118,0.0137468088645295,0.0128735054844078,0.102635781207544,-0.0703473183730204,7.96901062220229,0.048738939925762,0.00313072424328283,0.0153395317206857,0.0156560261546922,0.144240443801096,0.48546511627907,5.4375,0.288441323234674,0.521739130434783,-0.0455997712107869,0.437710437710438,0.0962467745553415,0.464895635673624,0.291882862543956,0.547169811320755,0.0959302325581395,0.0377906976744186,-0.00861265845600351,0.428165007112376,4.36984352773827,0.0456304702902055,0.435374149659864,-0.0999150240173706,0.416030534351145,-0.0253890042960149,0.420542635658915,0.032169548208597,0.448087431693989,0.0554765291607397,0.0526315789473684,0.111157530030026,0.00359614902139931,0.974117581636746,0.747626875057476,4866,3329,1537,0,2489,2377,0,0,-2.81877400333209,-129.663604153276,0.7,14,10,22,46,0.478260869565217,-2.59873658782283,-189.707770911066,0.588235294117647,17,17,41,73,0.561643835616438,-27,60.0441667577902,0.504572829897397,86.7985,25.767,61.0315,26.788,6.764,20.024,60.0105,19.003,41.0075,41.9645113068376,16.3913616794872,24.7040656273504
"5",2024,"DET",6.21304035186768,0.155211514672107,0.496,0.268663579437822,0.536704730831974,0.0193792574428438,0.447265625,0.101422404737034,0.490909090909091,0.350844600154446,0.51440329218107,6.20711111111111,1125,0.114666666666667,0.0444444444444444,0.055285839184346,0.0382731958762886,0.142562334342349,0.0619834710743802,-0.0740046987501283,0.00084491896459021,-0.0489429447496642,0.0209424083769634,0.4286556642575,0.100832177531207,0.150225515463918,-0.00502577319587628,-0.0124838917525773,-0.0452393738191728,0.422119815668203,-0.0159757596600966,0.449799196787149,-0.109913692685533,0.36094674556213,0.00205619967874641,0.433451118963486,-0.21230490961497,0.385281385281385,5.37142857142857,1085,0.0866359447004608,0.0626728110599078,0.082967099927452,-0.0133943133630531,0.117545391770524,-0.00522648083623695,0.0127494493311071,-0.0256617002629272,0.03902719312883,-0.0143689643689644,0.274903625986234,-0.00677506775067749,0.169375883440252,0.0105808959443297,-0.0187799010546917,2210,0.00399447749218577,0.0218409786229019,0.0137468088645295,0.0128735054844078,0.164090542664329,-0.0533335435775452,10.0358250176557,0.0332214023607624,0.0176197689573972,0.0153395317206857,0.0156560261546922,0.093434360814167,0.468115942028985,6.04782608695652,0.151756665299615,0.5,0.0158026447085368,0.425675675675676,0.140387025857836,0.482889733840304,-0.0639685069904705,0.417177914110429,0.1,0.0434782608695652,-0.0240911490003868,0.410144927536232,4.99855072463768,0.039910876595104,0.425925925925926,-0.131257331392837,0.383720930232558,-0.0625354299135877,0.39922480620155,0.114990467604404,0.455621301775148,0.091304347826087,0.0666666666666667,0.0758689846080969,-0.0263713862370984,0.730604793910028,0.677671725023777,3892,2012,1880,0,2587,1305,0,0,-2.74646476216796,-153.802026681406,0.333333333333333,16,12,28,56,0.5,-2.80448749424193,-176.682712137242,0.583333333333333,16,12,35,63,0.555555555555556,-7,22.8806854558359,0.1922746676961,42.362884,11.3465,31.016384,23.526,14.0345,9.4915,18.836884,-2.688,21.524884,64.2671804880231,19.7952034206349,44.4719770673882
"6",2024,"SEA",6.20090389251709,-0.0155661606750541,0.44218316373728,0.0400143807538698,0.472222222222222,-0.126419318095622,0.382271468144044,-0.00920597136485871,0.445246690734055,-0.0257555182338856,0.439024390243902,5.2368177613321,1081,0.0823311748381129,0.0767807585568918,0.0184419828129169,-0.0114052457877367,-0.0401211515579302,-0.0415502543162117,0.167742254588531,0.0660035611223675,0.011483539537154,-0.026492021684954,0.0392684641664552,0.0338196286472149,-0.264714260899774,0.0108632968560014,-0.00176828209136702,-0.0182254205138973,0.437668161434978,0.0340370861750765,0.455344070278184,-0.100853411413363,0.409722222222222,0.0570330469023107,0.445486518171161,-0.266545050315104,0.4140625,5.08878923766816,1115,0.0816143497757848,0.062780269058296,-0.079342222559818,-0.0255914438225539,-0.0802448908012047,-0.0212698412698413,-0.103871980934746,-0.0414026100205357,-0.124286646713813,-0.0302868993357066,0.0667678726824086,-0.0237337900660631,-0.572278581053068,-0.0208981135986733,0.0139277570480929,2196,0.0131419612466254,0.0324840481286973,0.0137468088645295,0.0128735054844078,-0.0158346164372717,-0.036962659778065,0.773115127566952,0.0102993896947414,-0.00696983315773119,0.0153395317206857,0.0156560261546922,0.0614554414642256,0.474885844748858,6.12633181126332,0.225863044515225,0.545994065281899,-0.111686315498859,0.4,0.0610049125770279,0.473180076628352,0.0631974864947233,0.481481481481481,0.117199391171994,0.0410958904109589,-0.0631813954400084,0.416,4.428,0.00448664236064954,0.44294003868472,-0.213328929959065,0.356223175965665,-0.0587610201884997,0.415300546448087,-0.0836288086557142,0.413265306122449,0.06,0.0613333333333333,0.0668120779241764,-0.0408720305615916,0.730768299965908,0.69866446128058,6799,5112,1687,709,2595,1834,1661,0,-2.41252757394282,-180.939568045711,0.375,16,8,51,75,0.68,-2.33093333673043,-156.172533560939,0.357142857142857,13,14,40,67,0.597014925373134,8,-24.7670344847727,-0.174415735808258,66.0175,57.5925,8.425,77.9595,55.928,22.0315,-11.942,1.6645,-13.6065,39.0740100294118,14.0019917731092,25.0720182563025
"7",2024,"PHI",5.52349519729614,0.110787145805814,0.452528837622005,0.163810765752133,0.476021314387211,0.0578575393700372,0.429078014184397,0.084497188151759,0.442890442890443,0.197872722011189,0.482889733840304,5.56521739130435,1127,0.106477373558119,0.0541259982253771,0.0463661960597653,0.00655478651117219,0.0423311601781065,0.0108582985716091,0.0544021496584391,0.00399797570850202,-0.0410424843905023,-0.00863537117903929,0.318064833152256,0.0512463768115942,-0.300742707246926,-0.0198287032647514,-0.00823930975632881,-0.0855983329101328,0.400192864030858,-0.0230828200728722,0.416793893129771,-0.192791162513289,0.371727748691099,-0.0814969868491344,0.394805194805195,-0.102072553490248,0.413127413127413,4.57762777242044,1037,0.0713596914175506,0.0732883317261331,-0.119108966915952,0.00811639736684622,-0.0804789112757684,-0.0161027733073842,-0.177245434786723,0.0522148394241417,-0.14365459014678,0.0100070414906294,-0.0602497864594344,-0.00497029943023397,-0.518727558348295,-0.0261707061639737,0.00844928186714541,2164,0.0375107567675382,0.02413259207687,0.0137468088645295,0.0128735054844078,0.0861498945226837,-0.0959841161224733,8.43712362338694,0.0272935671496521,0.0696565831076626,0.0153395317206857,0.0156560261546922,0.0386425505060798,0.427921092564492,5.09104704097117,0.103518828951251,0.444155844155844,-0.0525157239515518,0.405109489051095,-0.0112148646849328,0.430861723446894,0.20131231610873,0.421383647798742,0.0910470409711684,0.0485584218512898,-0.0335296733235072,0.441011235955056,5.26544943820225,0.0325881304017177,0.449664429530201,-0.145056685644924,0.426415094339623,0.0185430406474061,0.444444444444444,-0.204323797403137,0.426900584795322,0.0898876404494382,0.047752808988764,0.0270050095111199,-0.0878467247104841,0.430061101963652,0.695078713597157,5366,1405,3961,366,1945,1370,1685,0,-1.85217638262312,-127.800170400995,0.363636363636364,7,11,51,69,0.739130434782609,-2.44070484783202,-231.866960544042,0.625,19,24,52,95,0.547368421052632,-26,104.066790143047,0.634553598433212,22.8155,6.18,13.958,86.433033,17.591016,68.527017,-63.617533,-11.411016,-54.569017,73.5360902595238,46.281104202381,27.2549860571429
"8",2024,"BUF",5.18230581283569,0.187366106933291,0.47834274952919,0.300427656729438,0.5,0.0287729827848492,0.447963800904977,0.137121957782625,0.468523002421308,0.360285397594497,0.51063829787234,5.7683615819209,1062,0.0951035781544256,0.0235404896421846,0.00894707989317481,0.00671962421193423,0.0126033492758328,-0.0161574464980038,0.0214528495105633,0.042144495412844,-0.025656699359893,-0.00910077746809451,0.12032394640494,0.0634057971014492,0.34167905456945,-0.013371839310866,-0.00853257456689645,-0.00311262587340884,0.444139194139194,0.0947853164244931,0.485119047619048,-0.159749333550052,0.378571428571429,-0.0623136236401353,0.425355450236967,0.196060044483721,0.506122448979592,5.32600732600733,1092,0.0897435897435897,0.0659340659340659,0.0512266609352565,0.0344563114960895,0.104934284704148,0.0404968944099379,-0.0443396227514407,0.0208547008547009,-0.089001003553147,0.00751168953933928,0.5612665781881,0.136748120300752,0.211050374232613,0.00956017155832142,0.00335043310066437,2154,0.015604596263906,0.0199825674854066,0.0137468088645295,0.0128735054844078,0.184635016153793,-0.00934838449428594,8.86837268061982,0.0201103069660888,-0.00123567877755696,0.0153395317206857,0.0156560261546922,0.126796065743736,0.474647887323944,5.93521126760563,0.19762920601011,0.496420047732697,0.0248060802742843,0.443298969072165,0.108644575736645,0.478102189781022,0.22435018582402,0.477707006369427,0.112676056338028,0.0633802816901408,0.0217506904651269,0.434250764525994,5.34250764525994,-0.0192450243194602,0.429347826086957,0.0745004213767634,0.440559440559441,-0.00332667251594276,0.430278884462151,0.119479332210785,0.452702702702703,0.113149847094801,0.0596330275229358,0.12234178493234,0.0383259009633695,0.70397218956566,0.625481987265429,5535,911,4624,0,2874,2273,388,0,-1.77059483062753,-53.1178449188258,0.222222222222222,6,9,15,30,0.5,-2.85505321430557,-211.273937858612,0.65,17,20,37,74,0.5,-44,158.156092939786,1.52073166288256,61.813735,21.869,38.984735,27.82083,9.1825,17.03833,33.992905,12.6865,21.946405,46.1079310114305,14.8274698,31.2804612114305
"9",2024,"HOU",4.26542663574219,-0.0395178238272711,0.390667886550778,0.0085261129386171,0.424068767908309,-0.124415717150284,0.331645569620253,-0.0706516062962843,0.37378640776699,0.0636012862591389,0.447368421052632,4.98261665141812,1093,0.0823421774931382,0.0686184812442818,-0.0433391446464804,-0.0120380241648898,-0.104167512007711,-0.0084802128367143,0.0521184591325521,-0.0287549301780194,0.0189368969643808,-0.0109141504490342,-0.253751685008883,-0.027256069628951,-0.111472172106501,-0.00604463944016183,0.0179938220982997,-0.0540018589604201,0.405703771849126,0.00500847501925949,0.416913946587537,-0.150304437900624,0.387409200968523,-0.0527381863979471,0.402424242424242,-0.0562490930415188,0.416342412451362,4.93652253909844,1087,0.0864765409383625,0.0745170193192272,0.00330050544475582,0.0377909142002018,0.0636124646149719,0.0222613596336738,-0.0856213655297512,0.0650692976274372,-0.0502989810103586,0.0290123456790123,0.164942759039159,0.0616363636363637,0.433711851896994,-0.0127910834839959,-0.00702866313202105,2180,0.0144462076613139,0.0114695525232203,0.0137468088645295,0.0128735054844078,-0.0410905260041772,-0.0517246026191109,0.300755098563814,0.00232659319766831,0.00659440373302005,0.0153395317206857,0.0156560261546922,-0.0204110293990884,0.416779431664411,4.82138024357239,0.0490445470638537,0.456842105263158,-0.145378449171427,0.34469696969697,0.00190935032997638,0.417699115044248,-0.0742888908473987,0.422619047619048,0.0717185385656292,0.0446549391069012,-0.122871418243595,0.395488721804511,4.38646616541353,-0.125188065411019,0.400462962962963,-0.118576175426739,0.386266094420601,-0.142391391510648,0.389662027833002,-0.0651811595071805,0.411392405063291,0.0706766917293233,0.0721804511278196,-0.00708159644206453,-0.114126290255929,0.520060202906717,0.612250590742309,5432,4143,1289,323,1296,3030,783,0,-2.21265192125137,-192.500717148869,0.583333333333333,13,12,62,87,0.71264367816092,-2.49617766915159,-209.678924208733,0.5,23,10,51,84,0.607142857142857,3,17.1782070598639,0.100457351227274,57.3595,32.253,23.9365,52.273667,32.737167,18.114,5.08583299999999,-0.484166999999999,5.8225,61.9399132877193,37.5301428491228,24.4097704385965
"10",2024,"NE",3.6261887550354,-0.0789844257751823,0.425531914893617,-0.0168338884307963,0.462099125364431,-0.186921814682141,0.362025316455696,-0.0722615559232356,0.423030303030303,-0.111025319945646,0.428571428571429,4.60129509713228,1081,0.0693802035152636,0.0767807585568918,0.0842553896508165,0.0556092843326886,0.158526195585143,0.0655757286192069,-0.0336564256531756,0.0446153846153846,0.0983760029059588,0.0635215540556431,0.0164565817496759,0.0230017251293847,0.782720825274017,0.0227272727272727,-0.00257898130238556,0.0837072369157185,0.45972850678733,0.18099632854093,0.49203821656051,-0.0443798690394868,0.417190775681342,0.0810995916197871,0.450704225352113,0.0931230712120897,0.48995983935743,5.28778280542986,1105,0.0805429864253394,0.0470588235294118,-0.0201910795369859,0.00363589615115839,-0.0534300527384581,-0.0329312363210668,0.012924253318882,0.0484879712874454,-0.0100657933119763,0.0195298613579808,-0.0724429474533839,-0.061046511627907,-0.387857491330547,-0.0327692145409475,-0.00711356654052557,2186,0.0179031650166339,0.0182582917960907,0.0137468088645295,0.0128735054844078,-0.0840140853074084,0.0791957539841573,-8.07242234693931,0.0449319737592362,-0.0518522579982819,0.0153395317206857,0.0156560261546922,0.106503743467027,0.460212201591512,5.76259946949602,0.278534997772756,0.534334763948498,-0.171852383291549,0.340277777777778,0.0462625486817326,0.442340791738382,0.300112759006151,0.514619883040936,0.0901856763925729,0.0649867374005305,-0.0448336130166707,0.453015427769986,5.07293127629733,-0.00609109140452755,0.474248927038627,-0.117926791442819,0.412955465587045,0.0243796017151038,0.476363636363636,-0.270069236175114,0.37888198757764,0.0771388499298738,0.0518934081346424,0.0772277958624831,0.0223581767022968,0.922511378282057,0.408252192135994,7548,5267,1718,0,4237,1591,1157,563,-2.32741454381236,-174.556090785927,0.473684210526316,11,19,45,75,0.6,-1.90187719459439,-81.780719367559,0.222222222222222,7,9,27,43,0.627906976744186,32,-92.7753714183684,-0.786231961172613,98.590393,50.40156,48.188833,39.413,15.148,21.5475,59.177393,35.25356,26.641333,68.6512913574901,24.0813487363225,44.4548756211676
